timestamp,house,channel,temperature_C,payload64_hex
2025-11-20 10:36:11,247,1,-7.5,ec4017f05708945a
2025-11-20 10:36:50,247,1,-7.2,ec4017f027086470
2025-11-20 10:37:29,247,1,-7.0,ec4017f00708449a
2025-11-20 10:38:08,247,1,-6.7,ec4017f07608a4e1
2025-11-20 10:38:48,247,1,-6.4,ec4017f04608747e
2025-11-20 10:39:26,247,1,-6.2,ec4017f026085421
2025-11-20 10:40:05,247,1,-5.9,ec4017f09508b426
2025-11-20 10:40:44,247,1,-5.7,ec4017f075089412
2025-11-20 10:41:23,247,1,-5.4,ec4017f04508648d
2025-11-20 10:42:03,247,1,-5.1,ec4017f01508344d
2025-11-20 10:42:41,247,1,-4.8,ec4017f084089402
2025-11-20 10:43:21,247,1,-4.6,ec4017f064087436
2025-11-20 10:43:59,247,1,-4.4,ec4017f0440854dc
2025-11-20 10:44:38,247,1,-4.1,ec4017f01408241c
2025-11-20 10:45:18,247,1,-3.9,ec4017f0930894c1
2025-11-20 10:45:56,247,1,-3.6,ec4017f063086480
2025-11-20 10:47:15,247,1,-3.2,ec4017f023082435
2025-11-20 10:48:33,247,1,-2.7,ec4017f0720864a4
2025-11-20 10:49:11,247,1,-2.4,ec4017f14208448d
2025-11-20 10:49:51,247,1,-2.2,ec4017f1220824d2
2025-11-20 10:50:30,247,1,-2.0,ec4017f102080438
2025-11-20 10:51:08,247,1,-1.7,ec4017f1710864e1
2025-11-20 10:51:48,247,1,-1.5,ec4017f15108440b
2025-11-20 10:52:26,247,1,-1.3,ec4017f131082454
2025-11-20 10:53:06,247,1,-1.0,ec4017f10108f3cb
2025-11-20 10:53:45,247,1,-0.8,ec4017f1800864f1
2025-11-20 10:54:23,247,1,-0.6,ec4017f1600844c5
2025-11-20 10:55:03,247,1,-0.4,ec4017f14008242f
2025-11-20 10:55:41,247,1,-0.2,ec4017f120080470
2025-11-20 10:56:21,247,1,-0.0,ec4017f10008e39a
2025-11-20 10:57:00,247,1,0.2,ec4017f1200083f3
2025-11-20 10:57:38,247,1,0.3,ec4017f130009386
2025-11-20 10:58:18,247,1,0.6,ec4017f16000c346
2025-11-20 10:59:36,247,1,1.0,ec4017f101007348
2025-11-20 11:00:15,247,1,1.2,ec4017f1210093a2
2025-11-20 11:00:53,247,1,1.3,ec4017f13100a3d7
2025-11-20 11:01:33,247,1,1.6,ec4017f16100d317
2025-11-20 11:02:12,247,1,1.7,ec4017f17100e362
2025-11-20 11:02:51,247,1,1.9,ec4017f191000456
2025-11-20 11:03:30,247,1,2.1,ec4017f1120093ce
2025-11-20 11:04:08,247,1,2.3,ec4017f13200b324
2025-11-20 11:04:48,247,1,2.5,ec4017f15200d37b
2025-11-20 11:05:27,247,1,2.7,ec4017f17200f391
2025-11-20 11:06:06,247,1,2.8,ec4017f1820004d0
2025-11-20 11:06:45,247,1,3.0,ec4017f1030093ea
2025-11-20 11:07:24,247,1,3.2,ec4017f12300b300
2025-11-20 11:08:03,247,1,3.4,ec4017f14300d35f
2025-11-20 11:08:42,247,1,3.5,ec4017f15300e32a
2025-11-20 11:09:21,247,1,3.7,ec4017f1730004c0
2025-11-20 11:10:00,247,1,3.9,ec4017f1930024f4
2025-11-20 11:10:39,247,1,4.1,ec4017f11400b329
2025-11-20 11:11:57,247,1,4.4,ec4017f14400e3e9
2025-11-20 11:12:36,247,1,4.6,ec4017f164000403
2025-11-20 11:13:15,247,1,4.7,ec4017f174001476
2025-11-20 11:13:54,247,1,4.8,ec4017f184002437
2025-11-20 11:14:33,247,1,5.0,ec4017f10500b30d
2025-11-20 11:15:12,247,1,5.2,ec4017f12500d3e7
2025-11-20 11:15:51,247,1,5.3,ec4017f13500e392
2025-11-20 11:16:30,247,1,5.5,ec4017f1550004cd
2025-11-20 11:17:09,247,1,5.6,ec4017f165001452
2025-11-20 11:17:48,247,1,5.8,ec4017f185003466
2025-11-20 11:18:27,247,1,5.9,ec4017f195004413
2025-11-20 11:19:06,247,1,6.1,ec4017f11600d38b
2025-11-20 11:19:45,247,1,6.2,ec4017f12600e314
2025-11-20 11:20:24,247,1,6.4,ec4017f14600044b
2025-11-20 11:21:03,247,1,6.5,ec4017f15600143e
2025-11-20 11:21:42,247,1,6.6,ec4017f1660024a1
2025-11-20 11:22:21,247,1,6.8,ec4017f186004495
2025-11-20 11:23:00,247,1,6.9,ec4017f1960054e0
2025-11-20 11:24:18,247,1,7.2,ec4017f12700f345
2025-11-20 11:24:57,247,1,7.3,ec4017f137000430
2025-11-20 11:25:36,247,1,7.4,ec4017f14700141a
2025-11-20 11:26:15,247,1,7.5,ec4017f15700246f
2025-11-20 11:26:54,247,1,7.7,ec4017f177004485
2025-11-20 11:27:33,247,1,7.8,ec4017f1870054c4
2025-11-20 11:28:12,247,1,7.9,ec4017f1970064b1
2025-11-20 11:28:51,247,1,8.0,ec4017f10800e393
2025-11-20 11:29:30,247,1,8.1,ec4017f11800f3e6
2025-11-20 11:30:09,247,1,8.2,ec4017f128000479
2025-11-20 11:30:48,247,1,8.4,ec4017f148002426
2025-11-20 11:31:27,247,1,8.5,ec4017f158003453
2025-11-20 11:32:06,247,1,8.6,ec4017f1680044cc
2025-11-20 11:33:24,247,1,8.8,ec4017f1880064f8
2025-11-20 11:34:03,247,1,8.9,ec4017f19800748d
2025-11-20 11:34:42,247,1,9.0,ec4017f10900f3c2
2025-11-20 11:35:21,247,1,9.1,ec4017f1190004b7
2025-11-20 11:36:00,247,1,9.3,ec4017f13900245d
2025-11-20 11:37:18,247,1,9.5,ec4017f159004402
2025-11-20 11:37:58,247,1,9.6,ec4017f16900549d
2025-11-20 11:38:36,247,1,9.7,ec4017f1790064e8
2025-11-20 11:39:15,247,1,9.8,ec4017f1890074a9
2025-11-20 11:39:54,247,1,9.9,ec4017f1990084dc
2025-11-20 11:40:33,247,1,10.0,ec4017f10010731e
2025-11-20 11:41:13,247,1,10.1,ec4017f11010836b
2025-11-20 11:41:51,247,1,10.2,ec4017f1201093f4
2025-11-20 11:42:30,247,1,10.3,ec4017f13010a381
2025-11-20 11:43:09,247,1,10.4,ec4017f14010b3ab
2025-11-20 11:43:48,247,1,10.5,ec4017f15010c3de
2025-11-20 11:45:06,247,1,10.6,ec4017f16010d341
2025-11-20 11:45:45,247,1,10.7,ec4017f17010e334
2025-11-20 11:46:25,247,1,10.8,ec4017f18010f375
2025-11-20 11:47:03,247,1,10.9,ec4017f190100400
2025-11-20 11:47:43,247,1,11.0,ec4017f10110834f
2025-11-20 11:48:21,247,1,11.1,ec4017f11110933a
2025-11-20 11:49:00,247,1,11.2,ec4017f12110a3a5
2025-11-20 11:50:18,247,1,11.3,ec4017f13110b3d0
2025-11-20 11:50:57,247,1,11.4,ec4017f14110c3fa
2025-11-20 11:52:15,247,1,11.5,ec4017f15110d38f
2025-11-20 11:52:55,247,1,11.6,ec4017f16110e310
2025-11-20 11:53:33,247,1,11.7,ec4017f17110f365
2025-11-20 11:54:13,247,1,11.8,ec4017f181100424
2025-11-20 11:55:30,247,1,11.9,ec4017f191101451
2025-11-20 11:56:10,247,1,12.0,ec4017f1021093bc
2025-11-20 11:56:48,247,1,12.1,ec4017f11210a3c9
2025-11-20 11:58:07,247,1,12.2,ec4017f12210b356
2025-11-20 11:58:45,247,1,12.3,ec4017f13210c323
2025-11-20 12:00:03,247,1,12.4,ec4017f14210d309
2025-11-20 12:00:43,247,1,12.5,ec4017f15210e37c
2025-11-20 12:02:00,247,1,12.6,ec4017f16210f3e3
2025-11-20 12:02:40,247,1,12.7,ec4017f172100496
2025-11-20 12:03:58,247,1,12.8,ec4017f1821014d7
2025-11-20 12:05:16,247,1,12.9,ec4017f1921024a2
2025-11-20 12:06:34,247,1,13.0,ec4017f10310a3ed
2025-11-20 12:07:13,247,1,13.1,ec4017f11310b398
2025-11-20 12:07:52,247,1,13.2,ec4017f12310c307
2025-11-20 12:09:10,247,1,13.3,ec4017f13310d372
2025-11-20 12:09:49,247,1,13.4,ec4017f14310e358
2025-11-20 12:11:46,247,1,13.5,ec4017f15310f32d
2025-11-20 12:12:25,247,1,13.6,ec4017f1631004b2
2025-11-20 12:13:43,247,1,13.7,ec4017f1731014c7
2025-11-20 12:14:22,247,1,13.8,ec4017f183102486
2025-11-20 12:15:40,247,1,13.9,ec4017f1931034f3
2025-11-20 12:17:37,247,1,14.0,ec4017f10410b35b
2025-11-20 12:18:16,247,1,14.1,ec4017f11410c32e
2025-11-20 12:20:13,247,1,14.2,ec4017f12410d3b1
2025-11-20 12:21:31,247,1,14.3,ec4017f13410e3c4
2025-11-20 12:22:49,247,1,14.4,ec4017f14410f3ee
2025-11-20 12:24:07,247,1,14.5,ec4017f15410049b
2025-11-20 12:26:04,247,1,14.6,ec4017f164101404
2025-11-20 12:27:22,247,1,14.7,ec4017f174102471
2025-11-20 12:28:40,247,1,14.8,ec4017f184103430
2025-11-20 12:29:58,247,1,14.9,ec4017f194104445
2025-11-20 12:32:34,247,1,15.0,ec4017f10510c30a
2025-11-20 12:33:52,247,1,15.1,ec4017f11510d37f
2025-11-20 12:35:49,247,1,15.2,ec4017f12510e3e0
2025-11-20 12:37:46,247,1,15.3,ec4017f13510f395
2025-11-20 12:39:43,247,1,15.4,ec4017f1451004bf
2025-11-20 12:41:01,247,1,15.5,ec4017f1551014ca
2025-11-20 12:42:58,247,1,15.6,ec4017f165102455
2025-11-20 12:44:55,247,1,15.7,ec4017f175103420
2025-11-20 12:47:31,247,1,15.8,ec4017f185104461
2025-11-20 12:48:50,247,1,15.9,ec4017f195105414
2025-11-20 12:52:05,247,1,16.0,ec4017f10610d3f9
2025-11-20 12:54:40,247,1,16.1,ec4017f11610e38c
2025-11-20 12:56:37,247,1,16.2,ec4017f12610f313
2025-11-20 12:58:35,247,1,16.3,ec4017f136100466
2025-11-20 13:01:10,247,1,16.4,ec4017f14610144c
2025-11-20 13:03:47,247,1,16.5,ec4017f156102439
2025-11-20 13:07:02,247,1,16.6,ec4017f1661034a6
2025-11-20 13:09:37,247,1,16.7,ec4017f1761044d3
2025-11-20 13:12:14,247,1,16.8,ec4017f186105492
2025-11-20 13:14:50,247,1,16.9,ec4017f1961064e7
2025-11-20 13:18:05,247,1,17.0,ec4017f10710e3a8
2025-11-20 13:21:20,247,1,17.1,ec4017f11710f3dd
2025-11-20 13:23:56,247,1,17.2,ec4017f127100442
2025-11-20 13:27:50,247,1,17.3,ec4017f137101437
2025-11-20 13:31:05,247,1,17.4,ec4017f14710241d
2025-11-20 13:34:59,247,1,17.5,ec4017f157103468
2025-11-20 13:40:11,247,1,17.6,ec4017f1671044f7
2025-11-20 13:43:26,247,1,17.7,ec4017f177105482
2025-11-20 13:47:59,247,1,17.8,ec4017f1871064c3
2025-11-20 13:54:29,247,1,17.9,ec4017f1971074b6
2025-11-20 13:59:42,247,1,18.0,ec4017f10810f394
2025-11-20 17:54:24,247,1,19.1,ec4017f019100406
2025-11-20 17:55:42,247,1,20.1,ec4017f0102083d4
2025-11-20 17:56:21,247,1,21.5,ec4017f05120d330
2025-11-20 17:57:00,247,1,22.5,ec4017f05220e3c3
2025-11-20 17:57:39,247,1,23.3,ec4017f03320d3cd
2025-11-20 17:58:18,247,1,24.0,ec4017f00420b3e4
2025-11-20 17:58:57,247,1,24.2,ec4017f02420d30e
2025-11-20 17:59:36,247,1,24.4,ec4017f04420f351
2025-11-20 18:00:15,247,1,24.5,ec4017f054200424
2025-11-20 18:00:54,247,1,24.7,ec4017f0742024ce
2025-11-20 18:02:12,247,1,25.1,ec4017f01520d3c0
2025-11-20 18:02:51,247,1,25.3,ec4017f03520f32a
2025-11-20 18:03:30,247,1,25.4,ec4017f045200400
2025-11-20 18:04:09,247,1,25.6,ec4017f0652024ea
2025-11-20 18:04:48,247,1,25.7,ec4017f07520349f
2025-11-20 18:05:27,247,1,25.9,ec4017f0952054ab
2025-11-20 18:06:06,247,1,26.1,ec4017f01620e333
2025-11-20 18:06:45,247,1,26.2,ec4017f02620f3ac
2025-11-20 18:07:24,247,1,26.3,ec4017f0362004d9
2025-11-20 18:08:03,247,1,26.5,ec4017f056202486
2025-11-20 18:08:42,247,1,26.6,ec4017f066203419
2025-11-20 18:09:21,247,1,26.8,ec4017f08620542d
2025-11-20 18:10:39,247,1,27.0,ec4017f00720e317
2025-11-20 18:14:33,247,1,24.1,ec4017f01420c391
2025-11-20 18:15:12,247,1,23.7,ec4017f073201478
2025-11-20 18:15:51,247,1,23.4,ec4017f04320e3e7
2025-11-20 18:17:48,247,1,23.2,ec4017f02320c3b8
2025-11-20 18:18:27,247,1,23.1,ec4017f01320b327
2025-11-20 18:19:06,247,1,23.6,ec4017f1632014bb
2025-11-20 18:19:45,247,1,24.3,ec4017f13420f3cd
2025-11-20 18:20:24,247,1,24.9,ec4017f19420544c
2025-11-20 18:21:03,247,1,25.4,ec4017f1452014b6
2025-11-20 18:21:42,247,1,25.9,ec4017f19520641d
2025-11-20 18:22:21,247,1,26.3,ec4017f13620146f
2025-11-20 18:23:00,247,1,26.6,ec4017f1662044af
2025-11-20 18:23:39,247,1,27.0,ec4017f10720f3a1
2025-11-20 18:24:18,247,1,27.2,ec4017f12720144b
2025-11-20 18:24:57,247,1,27.1,ec4017f1172004d4
2025-11-20 18:28:12,247,1,24.5,ec4017f154201492
2025-11-20 18:28:51,247,1,24.1,ec4017f11420d327
2025-11-20 18:29:30,247,1,23.9,ec4017f1932044fa
2025-11-20 18:30:48,247,1,23.3,ec4017f13320e37b
2025-11-20 18:31:27,247,1,23.1,ec4017f11320c391
2025-11-20 18:32:06,247,1,22.9,ec4017f1922034ab
2025-11-20 18:32:45,247,1,22.7,ec4017f17220149f
2025-11-20 18:33:25,247,1,22.6,ec4017f1622004ea
2025-11-20 18:34:03,247,1,22.5,ec4017f15220f375
2025-11-20 18:34:43,247,1,22.3,ec4017f13220d32a
2025-11-20 18:36:00,247,1,22.2,ec4017f12220c35f
2025-11-20 18:36:40,247,1,22.1,ec4017f11220b3c0
2025-11-20 18:37:18,247,1,22.0,ec4017f10220a3b5
2025-11-20 18:38:37,247,1,21.9,ec4017f191202458
2025-11-20 18:39:15,247,1,21.8,ec4017f18120142d
2025-11-20 18:45:07,247,1,21.7,ec4017f17120046c
2025-11-20 18:46:25,247,1,21.6,ec4017f16120f319
2025-11-20 18:47:04,247,1,21.5,ec4017f15120e386
2025-11-20 18:48:22,247,1,21.4,ec4017f14120d3f3
2025-11-20 18:49:00,247,1,21.4,ec4017f24120e328
2025-11-20 18:49:40,247,1,21.3,ec4017f23120d302
2025-11-20 18:50:58,247,1,21.2,ec4017f22120c377
2025-11-20 18:51:37,247,1,21.1,ec4017f21120b3e8
2025-11-20 18:53:34,247,1,21.0,ec4017f20120a39d
2025-11-20 18:54:52,247,1,20.9,ec4017f2902024d2
2025-11-20 18:56:10,247,1,20.8,ec4017f2802014a7
2025-11-20 18:58:07,247,1,20.7,ec4017f2702004e6
2025-11-20 19:00:04,247,1,20.6,ec4017f26020f393
2025-11-20 19:01:22,247,1,20.5,ec4017f25020e30c
2025-11-20 19:02:40,247,1,20.4,ec4017f24020d379
2025-11-20 19:05:16,247,1,20.3,ec4017f23020c353
2025-11-20 19:07:13,247,1,20.2,ec4017f22020b326
2025-11-20 19:09:10,247,1,20.1,ec4017f21020a3b9
2025-11-20 19:12:25,247,1,20.0,ec4017f2002093cc
2025-11-20 19:16:58,247,1,19.6,ec4017f269107441
2025-11-20 19:18:16,247,1,18.5,ec4017f25810548f
2025-11-20 19:18:55,247,1,18.0,ec4017f20810044f
2025-11-20 19:20:13,247,1,17.1,ec4017f217100406
2025-11-20 19:20:52,247,1,16.8,ec4017f286106449
2025-11-20 19:21:31,247,1,16.6,ec4017f26610447d
2025-11-20 19:22:10,247,1,16.3,ec4017f2361014bd
2025-11-20 19:22:49,247,1,16.0,ec4017f20610e322
2025-11-20 19:23:28,247,1,15.8,ec4017f2851054ba
2025-11-20 19:24:07,247,1,15.5,ec4017f255102411
2025-11-20 19:24:46,247,1,15.2,ec4017f22510f33b
2025-11-20 19:25:25,247,1,15.1,ec4017f21510e3a4
2025-11-20 19:26:43,247,1,15.4,ec4017f245101464
2025-11-20 19:28:01,247,1,16.1,ec4017f21610f357
2025-11-20 19:30:37,247,1,16.9,ec4017f29610743c
2025-11-20 19:31:55,247,1,17.2,ec4017f227101499
2025-11-20 19:32:34,247,1,17.4,ec4017f2471034c6
2025-11-20 19:33:13,247,1,17.5,ec4017f2571044b3
2025-11-20 19:33:52,247,1,17.6,ec4017f26710542c
2025-11-20 19:35:10,247,1,17.7,ec4017f277106459
2025-11-20 19:35:49,247,1,17.8,ec4017f287107418
2025-11-20 19:36:28,247,1,17.9,ec4017f29710846d
2025-11-20 19:39:05,247,1,18.1,ec4017f21810143a
2025-11-20 19:40:22,247,1,18.2,ec4017f2281024a5
2025-11-20 19:42:20,247,1,18.3,ec4017f2381034d0
2025-11-20 19:43:37,247,1,22.1,ec4017f21220c31b
2025-11-20 19:44:17,247,1,25.8,ec4017f2852064b3
2025-11-20 19:44:55,247,1,34.6,ec4017f2643044d1
2025-11-20 19:46:14,247,1,41.5,ec4017f25140142f
2025-11-20 19:46:52,247,1,47.3,ec4017f237405497
2025-11-20 19:47:32,247,1,58.6,ec4017f26850a46c
2025-11-20 19:48:10,247,1,56.5,ec4017f25650749e
2025-11-20 19:48:50,247,1,48.9,ec4017f19840b4f1
2025-11-20 19:49:29,247,1,45.9,ec4017f19540846f
2025-11-20 19:50:07,247,1,50.2,ec4017f12050d388
2025-11-20 19:50:47,247,1,57.0,ec4017f1075024d4
2025-11-20 19:51:26,247,1,57.1,ec4017f1175034a1
2025-11-20 19:52:05,247,1,53.1,ec4017f11350f3e4
2025-11-20 19:52:44,247,1,49.6,ec4017f1694094e1
2025-11-20 19:53:22,247,1,52.6,ec4017f16250349f
2025-11-20 19:54:02,247,1,51.5,ec4017f1515014f3
2025-11-20 19:54:41,247,1,46.6,ec4017f1664064dd
2025-11-20 19:55:20,247,1,43.4,ec4017f143401423
2025-11-20 19:55:59,247,1,41.3,ec4017f13140e3ab
2025-11-20 19:56:37,247,1,51.0,ec4017f10150c333
2025-11-20 19:57:17,247,1,61.4,ec4017f14160148f
2025-11-20 19:57:56,247,1,57.9,ec4017f19750b4ca
2025-11-20 20:00:32,247,1,43.0,ec4017f10340d396
2025-11-20 20:01:11,247,1,40.7,ec4017f17040144f
2025-11-20 20:01:50,247,1,38.6,ec4017f1683074c5
2025-11-20 20:02:29,247,1,36.9,ec4017f1963084e9
2025-11-20 20:03:08,247,1,35.3,ec4017f13530149b
2025-11-20 20:03:47,247,1,34.0,ec4017f10430d355
2025-11-20 20:04:26,247,1,32.8,ec4017f1823034d9
2025-11-20 20:05:05,247,1,31.7,ec4017f17130146b
2025-11-20 20:05:44,247,1,30.7,ec4017f17030043a
2025-11-20 20:06:23,247,1,29.9,ec4017f19920a4d2
2025-11-20 20:07:02,247,1,29.2,ec4017f129203426
2025-11-20 20:07:41,247,1,28.6,ec4017f1682064c2
2025-11-20 20:08:20,247,1,28.0,ec4017f10820049d
2025-11-20 20:08:59,247,1,27.6,ec4017f1672054fe
2025-11-20 20:10:17,247,1,26.7,ec4017f1762054da
2025-11-20 20:11:35,247,1,26.0,ec4017f10620e3f0
2025-11-20 20:12:14,247,1,25.6,ec4017f16520345c
2025-11-20 20:13:32,247,1,25.2,ec4017f12520f3e9
2025-11-20 20:14:50,247,1,24.7,ec4017f174203478
2025-11-20 20:15:29,247,1,24.6,ec4017f16420240d
2025-11-20 20:16:08,247,1,24.4,ec4017f1442004e7
2025-11-20 20:16:47,247,1,24.2,ec4017f12420e3b8
2025-11-20 20:17:26,247,1,24.0,ec4017f10420c352
2025-12-03 20:16:49,173,1,18.1,ec401da21810243a
2025-12-03 20:17:28,173,1,18.1,ec401da20810144f
2025-12-03 20:25:16,173,1,18.0,ec401da29710946d
2025-12-03 20:27:13,173,1,18.1,ec401da279109434
2025-12-03 20:27:52,173,1,19.7,ec401da2491064ab
2025-12-03 20:28:31,173,1,19.4,ec401da2291044f4
2025-12-03 20:29:10,173,1,19.2,ec401da21910346b
2025-12-03 20:29:49,173,1,19.1,ec401da239105481
2025-12-03 20:30:28,173,1,19.3,ec401da22220e384
2025-12-03 20:31:07,173,1,22.2,ec401da21420f3fc
2025-12-03 20:31:47,173,1,24.1,ec401da235202447
2025-12-03 20:32:25,173,1,25.3,ec401da2262024c1
2025-12-03 20:33:04,173,1,26.2,ec401da286208440
2025-12-03 20:33:43,173,1,26.8,ec401da2372044e5
2025-12-03 20:34:22,173,1,27.3,ec401da277208450
2025-12-03 20:35:02,173,1,27.7,ec401da218203433
2025-12-03 20:35:40,173,1,28.1,ec401da2482064f3
2025-12-03 20:36:19,173,1,28.4,ec401da268208419
2025-12-03 20:36:58,173,1,28.6,ec401da29820b458
2025-12-03 20:37:37,173,1,28.9,ec401da1192034b9
2025-12-03 20:38:17,173,1,29.1,ec401da139205453
2025-12-03 20:38:55,173,1,29.3,ec401da15920740c
2025-12-03 20:39:34,173,1,29.5,ec401da169208493
2025-12-03 20:40:52,173,1,29.6,ec401da19920b4d2
2025-12-03 20:41:32,173,1,29.9,ec401da10030a310
2025-12-03 20:42:10,173,1,30.0,ec401da12030c3fa
2025-12-03 20:42:49,173,1,30.2,ec401da13030d38f
2025-12-03 20:43:29,173,1,30.3,ec401da14030e3a5
2025-12-03 20:44:07,173,1,30.4,ec401da15030f3d0
2025-12-03 20:44:47,173,1,30.5,ec401da16030044f
2025-12-03 20:45:25,173,1,30.6,ec401da17030143a
2025-12-03 20:46:04,173,1,30.7,ec401da18030247b
2025-12-03 20:46:44,173,1,30.8,ec401da19030340e
2025-12-03 20:47:22,173,1,30.9,ec401da10130b341
2025-12-03 20:48:02,173,1,31.0,ec401da11130c334
2025-12-03 20:48:41,173,1,31.1,ec401da12130d3ab
2025-12-03 20:49:20,173,1,31.2,ec401da13130e3de
2025-12-03 20:49:59,173,1,31.3,ec401da14130f3f4
2025-12-03 20:50:37,173,1,31.4,ec401da151300481
2025-12-03 20:51:17,173,1,31.5,ec401da16130141e
2025-12-03 20:52:35,173,1,31.6,ec401da17130246b
2025-12-03 20:53:14,173,1,31.7,ec401da18130342a
2025-12-03 20:53:52,173,1,31.8,ec401da19130445f
2025-12-03 20:54:32,173,1,31.9,ec401da10230c3b2
2025-12-03 20:55:50,173,1,32.0,ec401da11230d3c7
2025-12-03 20:56:29,173,1,32.1,ec401da12230e358
2025-12-03 20:57:47,173,1,32.2,ec401da13230f32d
2025-12-03 20:59:05,173,1,32.3,ec401da142300407
2025-12-03 20:59:44,173,1,32.4,ec401da152301472
2025-12-03 21:01:02,173,1,32.5,ec401da1623024ed
2025-12-03 21:01:41,173,1,32.6,ec401da172303498
2025-12-03 21:03:38,173,1,32.7,ec401da1823044d9
2025-12-03 21:04:17,173,1,32.9,ec401da1923054ac
2025-12-03 21:05:35,173,1,32.9,ec401da10330d3e3
2025-12-03 21:06:53,173,1,33.0,ec401da11330e396
2025-12-03 21:08:11,173,1,33.1,ec401da12330f309
2025-12-03 21:09:29,173,1,33.2,ec401da13330047c
2025-12-03 21:10:47,173,1,33.4,ec401da143301456
2025-12-03 21:17:56,173,1,33.3,ec401da153302423
2025-12-03 21:18:35,173,1,33.5,ec401da1733044c9
2025-12-03 21:19:14,173,1,33.7,ec401da183305488
2025-12-03 21:19:53,173,1,33.8,ec401da10430e355
2025-12-03 21:20:32,173,1,34.0,ec401da11430f320
2025-12-03 21:21:11,173,1,34.1,ec401da1243004bf
2025-12-03 21:21:50,173,1,34.2,ec401da1343014ca
2025-12-03 21:22:29,173,1,34.3,ec401da1443024e0
2025-12-03 21:23:08,173,1,34.4,ec401da154303495
2025-12-03 21:23:47,173,1,34.5,ec401da16430440a
2025-12-03 21:24:26,173,1,34.6,ec401da17430547f
2025-12-03 21:25:05,173,1,34.7,ec401da18430643e
2025-12-03 21:26:23,173,1,34.8,ec401da19430744b
2025-12-03 21:27:02,173,1,34.9,ec401da10530f304
2025-12-03 21:28:20,173,1,35.0,ec401da115300471
2025-12-03 21:29:38,173,1,35.1,ec401da1253014ee
2025-12-03 21:30:17,173,1,35.2,ec401da13530249b
2025-12-03 21:31:35,173,1,35.3,ec401da1453034b1
2025-12-03 21:33:32,173,1,35.4,ec401da1553044c4
2025-12-03 21:34:50,173,1,35.5,ec401da16530545b
2025-12-03 21:35:30,173,1,35.6,ec401da17530642e
2025-12-03 21:36:47,173,1,35.7,ec401da18530746f
2025-12-03 21:38:45,173,1,35.8,ec401da19530841a
2025-12-03 21:41:20,173,1,35.9,ec401da1063004f7
2025-12-03 21:43:57,173,1,36.0,ec401da116301482
2025-12-03 21:46:32,173,1,36.1,ec401da12630241d
2025-12-03 21:55:00,173,1,36.2,ec401da136303468
2025-12-03 21:55:24,173,1,36.3,ec40121816304321
2025-12-03 21:56:04,18,1,36.1,ec4012189430a3e8
2025-12-03 21:56:43,18,1,34.9,ec40121853305380
2025-12-03 21:57:21,18,1,33.5,ec401218423033a4
2025-12-03 21:58:01,18,1,32.4,ec4012183130137d
2025-12-03 21:58:39,18,1,31.3,ec40121840301306
2025-12-03 21:59:19,18,1,30.4,ec4012185920a3af
2025-12-03 21:59:58,18,1,29.5,ec4012188820c355
2025-12-03 22:00:36,18,1,28.8,ec4012181820534b
2025-12-03 22:01:16,18,1,28.1,ec401218572083c2
2025-12-03 22:01:54,18,1,27.5,ec4012189620b34d
2025-12-03 22:02:34,18,1,26.9,ec401218462063e6
2025-12-03 22:03:13,18,1,26.4,ec40121806202353
2025-12-03 22:03:51,18,1,26.0,ec40121855206360
2025-12-03 22:04:31,18,1,25.5,ec401218152023d5
2025-12-03 22:05:10,18,1,25.1,ec4012188420839a
2025-12-03 22:05:49,18,1,24.8,ec40121854205331
2025-12-03 22:06:28,18,1,24.5,ec4012182420231b
2025-12-03 22:07:06,18,1,24.2,ec40121893208359
2025-12-03 22:07:46,18,1,23.9,ec40121863205318
2025-12-03 22:08:25,18,1,23.6,ec401218332023d8
2025-12-03 22:09:04,18,1,23.3,ec40121813200332
2025-12-03 22:09:43,18,1,23.1,ec40121892207308
2025-12-03 22:10:21,18,1,22.9,ec40121862204349
2025-12-03 22:11:01,18,1,22.6,ec401218422023a3
2025-12-03 22:11:40,18,1,22.4,ec401218222003fc
2025-12-03 22:12:19,18,1,22.2,ec4012180220e216
2025-12-03 22:12:58,18,1,22.0,ec4012188120538e
2025-12-03 22:13:36,18,1,21.7,ec401218712043cf
2025-12-03 22:14:16,18,1,21.7,ec40121851202325
2025-12-03 22:14:55,18,1,21.5,ec40121841201350
2025-12-03 22:15:34,18,1,21.4,ec4012182120f20f
2025-12-03 22:16:13,18,1,21.2,ec4012181120e290
2025-12-03 22:16:52,18,1,21.1,ec4012180120d2e5
2025-12-03 22:17:31,18,1,21.0,ec401218902053aa
2025-12-03 22:18:10,18,1,20.8,ec401218802043df
2025-12-03 22:18:49,18,1,20.8,ec4012187020339e
2025-12-03 22:19:28,18,1,20.7,ec401218602023eb
2025-12-03 22:20:07,18,1,20.6,ec40121850201374
2025-12-03 22:20:46,18,1,20.5,ec40121840200301
2025-12-03 22:21:25,18,1,20.4,ec4012183020f22b
2025-12-03 22:22:43,18,1,20.3,ec4012182020e25e
2025-12-03 22:23:22,18,1,20.2,ec4012181020d2c1
2025-12-03 22:24:01,18,1,20.1,ec4012180020c2b4
2025-12-03 22:25:19,18,1,20.0,ec4012189910d378
2025-12-03 22:25:58,18,1,19.9,ec40121289106375
2025-12-03 22:27:55,18,1,19.8,ec40121279105334
2025-12-03 22:29:13,18,1,19.7,ec40121269104341
2025-12-03 22:29:52,18,1,19.6,ec401212591033de
