timestamp,raw168_hex,payload64_hex,temperature_C,channel,house,b3_low,b7,R12,source_file
2025-11-19 20:34:48,555555559995a5a6aa6aaa96a95a965aaa695aa559,ec401068363093cb,36.3,1,96,0x8,0xCB,0x8CB,ec40_capturas_merged.csv
2025-11-19 20:34:49,555555559995a5a6aa6aaa96a95a965aaa695aa559,ec401068363093cb,36.3,1,96,0x8,0xCB,0x8CB,ec40_capturas_merged.csv
2025-11-19 20:34:49,555555559995a5a6aa6aaa96a95a965aaa695aa559,ec401068363093cb,36.3,1,96,0x8,0xCB,0x8CB,ec40_capturas.csv
2025-11-19 20:35:28,555555559995a5a6aa6aaa96a9aa965aaa965a66a6,ec40106806306354,36.0,1,96,0x8,0x54,0x854,ec40_capturas_merged.csv
2025-11-19 20:35:28,555555559995a5a6aa6aaa96a9aa965aaa965a66a6,ec40106806306354,36.0,1,96,0x8,0x54,0x854,ec40_capturas.csv
2025-11-19 20:36:07,555555559995a5a6aa6aaa96a956665aaaa55aa965,ec4010687530c38d,35.7,1,96,0x8,0x8D,0x88D,ec40_capturas.csv
2025-11-19 20:36:07,555555559995a5a6aa6aaa96a956665aaaa55aa965,ec4010687530c38d,35.7,1,96,0x8,0x8D,0x88D,ec40_capturas_merged.csv
2025-11-19 20:36:46,555555559995a5a6aa6aaa96a966665aaa995a9656,ec4010685530a367,35.5,1,96,0x8,0x67,0x867,ec40_capturas.csv
2025-11-19 20:36:46,555555559995a5a6aa6aaa96a966665aaa995a9656,ec4010685530a367,35.5,1,96,0x8,0x67,0x867,ec40_capturas_merged.csv
2025-11-19 20:37:25,555555559995a5a6aa6aaa96a99a665aaa565aa665,ec4010682530734d,35.2,1,96,0x8,0x4D,0x84D,ec40_capturas_merged.csv
2025-11-19 20:37:25,555555559995a5a6aa6aaa96a99a665aaa565aa665,ec4010682530734d,35.2,1,96,0x8,0x4D,0x84D,ec40_capturas.csv
2025-11-19 20:38:43,555555559995a5a6aa6aaa96a956a65aaa595a65a5,ec4010687430b3dc,34.7,1,96,0x8,0xDC,0x8DC,ec40_capturas_merged.csv
2025-11-19 20:38:43,555555559995a5a6aa6aaa96a956a65aaa595a65a5,ec4010687430b3dc,34.7,1,96,0x8,0xDC,0x8DC,ec40_capturas.csv
2025-11-19 20:40:00,555555559995a5a6aa6aaa96a95aa65aaa565a9669,ec40106834307369,34.3,1,96,0x8,0x69,0x869,ec40_capturas.csv
2025-11-19 20:40:00,555555559995a5a6aa6aaa96a95aa65aaa565a9669,ec40106834307369,34.3,1,96,0x8,0x69,0x869,ec40_capturas_merged.csv
2025-11-19 20:40:01,555555559995a5a6aa6aaa96a95aa65aaa565a9669,ec40106834307369,34.3,1,96,0x8,0x69,0x869,ec40_capturas_merged.csv
2025-11-19 20:40:01,555555559995a5a6aa6aaa96a95aa65aaa565a9669,ec40106834307369,34.3,1,96,0x8,0x69,0x869,ec40_capturas.csv
2025-11-19 20:40:40,555555559995a5a6aa6aaa96a9aaa65aaaa65a5596,ec401068043043f6,34.0,1,96,0x8,0xF6,0x8F6,ec40_capturas.csv
2025-11-19 20:40:40,555555559995a5a6aa6aaa96a9aaa65aaaa65a5596,ec401068043043f6,34.0,1,96,0x8,0xF6,0x8F6,ec40_capturas_merged.csv
2025-11-19 20:41:19,555555559995a5a6aa6aaa96a9a95a5aaa595a9a59,ec4010688330b32b,33.8,1,96,0x8,0x2B,0x82B,ec40_capturas_merged.csv
2025-11-19 20:41:19,555555559995a5a6aa6aaa96a9a95a5aaa595a9a59,ec4010688330b32b,33.8,1,96,0x8,0x2B,0x82B,ec40_capturas.csv
2025-11-19 20:41:58,555555559995a5a6aa6aaa96a9965a5aaa695a6a55,ec4010686330931f,33.6,1,96,0x8,0x1F,0x81F,ec40_capturas.csv
2025-11-19 20:41:58,555555559995a5a6aa6aaa96a9965a5aaa695a6a55,ec4010686330931f,33.6,1,96,0x8,0x1F,0x81F,ec40_capturas_merged.csv
2025-11-19 20:42:37,555555559995a5a6aa6aaa96a9a65a5aaa565a5566,ec401068433073f5,33.4,1,96,0x8,0xF5,0x8F5,ec40_capturas.csv
2025-11-19 20:42:37,555555559995a5a6aa6aaa96a9a65a5aaa565a5566,ec401068433073f5,33.4,1,96,0x8,0xF5,0x8F5,ec40_capturas_merged.csv
2025-11-19 20:43:16,555555559995a5a6aa6aaa96a96a5a5aaaa65a5a66,ec40106813304335,33.1,1,96,0x8,0x35,0x835,ec40_capturas.csv
2025-11-19 20:43:16,555555559995a5a6aa6aaa96a96a5a5aaaa65a5a66,ec40106813304335,33.1,1,96,0x8,0x35,0x835,ec40_capturas_merged.csv
2025-11-19 20:43:55,555555559995a5a6aa6aaa96a9699a5aaa595aaa55,ec4010689230b30f,32.9,1,96,0x8,0x0F,0x80F,ec40_capturas_merged.csv
2025-11-19 20:43:55,555555559995a5a6aa6aaa96a9699a5aaa595aaa55,ec4010689230b30f,32.9,1,96,0x8,0x0F,0x80F,ec40_capturas.csv
2025-11-19 20:44:34,555555559995a5a6aa6aaa96a9569a5aaa695a5a59,ec4010687230933b,32.7,1,96,0x8,0x3B,0x83B,ec40_capturas_merged.csv
2025-11-19 20:44:34,555555559995a5a6aa6aaa96a9569a5aaa695a5a59,ec4010687230933b,32.7,1,96,0x8,0x3B,0x83B,ec40_capturas.csv
2025-11-19 20:45:13,555555559995a5a6aa6aaa96a9669a5aaa565a656a,ec401068523073d1,32.5,1,96,0x8,0xD1,0x8D1,ec40_capturas_merged.csv
2025-11-19 20:45:13,555555559995a5a6aa6aaa96a9669a5aaa565a656a,ec401068523073d1,32.5,1,96,0x8,0xD1,0x8D1,ec40_capturas.csv
2025-11-19 20:45:52,555555559995a5a6aa6aaa96a95a9a5aaa665aa995,ec4010683230538e,32.3,1,96,0x8,0x8E,0x88E,ec40_capturas.csv
2025-11-19 20:45:52,555555559995a5a6aa6aaa96a95a9a5aaa665aa995,ec4010683230538e,32.3,1,96,0x8,0x8E,0x88E,ec40_capturas_merged.csv
2025-11-19 20:46:31,555555559995a5a6aa6aaa96a99a9a5aaaa65a5559,ec401068223043fb,32.2,1,96,0x8,0xFB,0x8FB,ec40_capturas.csv
2025-11-19 20:46:31,555555559995a5a6aa6aaa96a99a9a5aaaa65a5559,ec401068223043fb,32.2,1,96,0x8,0xFB,0x8FB,ec40_capturas_merged.csv
2025-11-19 20:47:10,555555559995a5a6aa6aaa96a9aa9a5aaa9a5a6a6a,ec40106802302311,32.0,1,96,0x8,0x11,0x811,ec40_capturas.csv
2025-11-19 20:47:10,555555559995a5a6aa6aaa96a9aa9a5aaa9a5a6a6a,ec40106802302311,32.0,1,96,0x8,0x11,0x811,ec40_capturas_merged.csv
2025-11-19 20:47:49,555555559995a5a6aa6aaa969aa96a5aaa5a5a556a,ec401062813033f1,31.8,1,96,0x2,0xF1,0x2F1,ec40_capturas.csv
2025-11-19 20:47:49,555555559995a5a6aa6aaa969aa96a5aaa5a5a556a,ec401062813033f1,31.8,1,96,0x2,0xF1,0x2F1,ec40_capturas_merged.csv
2025-11-19 20:48:28,555555559995a5a6aa6aaa969a966a5aaa6a5aa566,ec401062613013c5,31.6,1,96,0x2,0xC5,0x2C5,ec40_capturas.csv
2025-11-19 20:48:28,555555559995a5a6aa6aaa969a966a5aaa6a5aa566,ec401062613013c5,31.6,1,96,0x2,0xC5,0x2C5,ec40_capturas_merged.csv
2025-11-19 20:49:07,555555559995a5a6aa6aaa969aa66a5aaa559a9a55,ec4010624130f22f,31.4,1,96,0x2,0x2F,0x22F,ec40_capturas.csv
2025-11-19 20:49:07,555555559995a5a6aa6aaa969aa66a5aaa559a9a55,ec4010624130f22f,31.4,1,96,0x2,0x2F,0x22F,ec40_capturas_merged.csv
2025-11-19 20:49:46,555555559995a5a6aa6aaa969a5a6a5aaa959aaa66,ec4010623130e205,31.3,1,96,0x2,0x05,0x205,ec40_capturas.csv
2025-11-19 20:49:46,555555559995a5a6aa6aaa969a5a6a5aaa959aaa66,ec4010623130e205,31.3,1,96,0x2,0x05,0x205,ec40_capturas_merged.csv
2025-11-19 20:50:25,555555559995a5a6aa6aaa969a6a6a5aaaa59a9555,ec4010621130c2ef,31.1,1,96,0x2,0xEF,0x2EF,ec40_capturas_merged.csv
2025-11-19 20:50:25,555555559995a5a6aa6aaa969a6a6a5aaaa59a9555,ec4010621130c2ef,31.1,1,96,0x2,0xEF,0x2EF,ec40_capturas.csv
2025-11-19 20:51:04,555555559995a5a6aa6aaa969a69aa5aaa5a5a6566,ec401062903033d5,30.9,1,96,0x2,0xD5,0x2D5,ec40_capturas_merged.csv
2025-11-19 20:51:04,555555559995a5a6aa6aaa969a69aa5aaa5a5a6566,ec401062903033d5,30.9,1,96,0x2,0xD5,0x2D5,ec40_capturas.csv
2025-11-19 20:51:43,555555559995a5a6aa6aaa969aa9aa5aaa9a5a99aa,ec401062803023a0,30.8,1,96,0x2,0xA0,0x2A0,ec40_capturas_merged.csv
2025-11-19 20:51:43,555555559995a5a6aa6aaa969aa9aa5aaa9a5a99aa,ec401062803023a0,30.8,1,96,0x2,0xA0,0x2A0,ec40_capturas.csv
2025-11-19 20:53:01,555555559995a5a6aa6aaa969a66aa5aaa559aaa59,ec4010625030f20b,30.5,1,96,0x2,0x0B,0x20B,ec40_capturas.csv
2025-11-19 20:53:01,555555559995a5a6aa6aaa969a66aa5aaa559aaa59,ec4010625030f20b,30.5,1,96,0x2,0x0B,0x20B,ec40_capturas_merged.csv
2025-11-19 20:53:40,555555559995a5a6aa6aaa969a5aaa5aaa659a66a6,ec4010623030d254,30.3,1,96,0x2,0x54,0x254,ec40_capturas_merged.csv
2025-11-19 20:53:40,555555559995a5a6aa6aaa969a5aaa5aaa659a66a6,ec4010623030d254,30.3,1,96,0x2,0x54,0x254,ec40_capturas.csv
2025-11-19 20:54:19,555555559995a5a6aa6aaa969a9aaa5aaaa59a9a6a,ec4010622030c221,30.2,1,96,0x2,0x21,0x221,ec40_capturas_merged.csv
2025-11-19 20:54:19,555555559995a5a6aa6aaa969a9aaa5aaaa59a9a6a,ec4010622030c221,30.2,1,96,0x2,0x21,0x221,ec40_capturas.csv
2025-11-19 20:54:58,555555559995a5a6aa6aaa969aaaaa5aaa999aa559,ec4010620030a2cb,30.0,1,96,0x2,0xCB,0x2CB,ec40_capturas_merged.csv
2025-11-19 20:54:58,555555559995a5a6aa6aaa969aaaaa5aaa999aa559,ec4010620030a2cb,30.0,1,96,0x2,0xCB,0x2CB,ec40_capturas.csv
2025-11-19 20:55:37,555555559995a5a6aa6aaa969a69699aaa595aaa69,ec4010629920b309,29.9,1,96,0x2,0x09,0x209,ec40_capturas_merged.csv
2025-11-19 20:55:37,555555559995a5a6aa6aaa969a69699aaa595aaa69,ec4010629920b309,29.9,1,96,0x2,0x09,0x209,ec40_capturas.csv
2025-11-19 20:56:16,555555559995a5a6aa6aaa969a56699aaa695a5a65,ec4010627920933d,29.7,1,96,0x2,0x3D,0x23D,ec40_capturas_merged.csv
2025-11-19 20:56:16,555555559995a5a6aa6aaa969a56699aaa695a5a65,ec4010627920933d,29.7,1,96,0x2,0x3D,0x23D,ec40_capturas.csv
2025-11-19 20:56:55,555555559995a5a6aa6aaa969a96699aaaa95aa6a9,ec40106269208348,29.6,1,96,0x2,0x48,0x248,ec40_capturas_merged.csv
2025-11-19 20:56:55,555555559995a5a6aa6aaa969a96699aaaa95aa6a9,ec40106269208348,29.6,1,96,0x2,0x48,0x248,ec40_capturas.csv
2025-11-19 20:57:34,555555559995a5a6aa6aaa969aa6699aaa965a999a,ec401062492063a2,29.4,1,96,0x2,0xA2,0x2A2,ec40_capturas_merged.csv
2025-11-19 20:57:34,555555559995a5a6aa6aaa969aa6699aaa965a999a,ec401062492063a2,29.4,1,96,0x2,0xA2,0x2A2,ec40_capturas.csv
2025-11-19 20:58:52,555555559995a5a6aa6aaa969a9a699aaaa65a5565,ec401062292043fd,29.2,1,96,0x2,0xFD,0x2FD,ec40_capturas_merged.csv
2025-11-19 20:58:52,555555559995a5a6aa6aaa969a9a699aaaa65a5565,ec401062292043fd,29.2,1,96,0x2,0xFD,0x2FD,ec40_capturas.csv
2025-11-19 20:59:31,555555559995a5a6aa6aaa969aaa699aaa9a5a6a56,ec40106209202317,29.0,1,96,0x2,0x17,0x217,ec40_capturas_merged.csv
2025-11-19 20:59:31,555555559995a5a6aa6aaa969aaa699aaa9a5a6a56,ec40106209202317,29.0,1,96,0x2,0x17,0x217,ec40_capturas.csv
2025-11-19 21:00:10,555555559995a5a6aa6aaa969a69a99aaa995a66a9,ec4010629820a358,28.9,1,96,0x2,0x58,0x258,ec40_capturas_merged.csv
2025-11-19 21:00:10,555555559995a5a6aa6aaa969a69a99aaa995a66a9,ec4010629820a358,28.9,1,96,0x2,0x58,0x258,ec40_capturas.csv
2025-11-19 21:00:49,555555559995a5a6aa6aaa969aa9a99aaa695a9a65,ec4010628820932d,28.8,1,96,0x2,0x2D,0x22D,ec40_capturas.csv
2025-11-19 21:00:49,555555559995a5a6aa6aaa969aa9a99aaa695a9a65,ec4010628820932d,28.8,1,96,0x2,0x2D,0x22D,ec40_capturas_merged.csv
2025-11-19 21:01:28,555555559995a5a6aa6aaa969a56a99aaaa95a96a5,ec4010627820836c,28.7,1,96,0x2,0x6C,0x26C,ec40_capturas.csv
2025-11-19 21:01:28,555555559995a5a6aa6aaa969a56a99aaaa95a96a5,ec4010627820836c,28.7,1,96,0x2,0x6C,0x26C,ec40_capturas_merged.csv
2025-11-19 21:02:07,555555559995a5a6aa6aaa969a66a99aaa965aa996,ec40106258206386,28.5,1,96,0x2,0x86,0x286,ec40_capturas.csv
2025-11-19 21:02:07,555555559995a5a6aa6aaa969a66a99aaa965aa996,ec40106258206386,28.5,1,96,0x2,0x86,0x286,ec40_capturas_merged.csv
2025-11-19 21:02:46,555555559995a5a6aa6aaa969aa6a99aaa665a555a,ec401062482053f3,28.4,1,96,0x2,0xF3,0x2F3,ec40_capturas_merged.csv
2025-11-19 21:02:46,555555559995a5a6aa6aaa969aa6a99aaa665a555a,ec401062482053f3,28.4,1,96,0x2,0xF3,0x2F3,ec40_capturas.csv
2025-11-19 21:03:25,555555559995a5a6aa6aaa969a5aa99aaaa65a6569,ec401062382043d9,28.3,1,96,0x2,0xD9,0x2D9,ec40_capturas.csv
2025-11-19 21:03:25,555555559995a5a6aa6aaa969a5aa99aaaa65a6569,ec401062382043d9,28.3,1,96,0x2,0xD9,0x2D9,ec40_capturas_merged.csv
2025-11-19 21:04:04,555555559995a5a6aa6aaa969a9aa99aaa5a5a99a5,ec401062282033ac,28.2,1,96,0x2,0xAC,0x2AC,ec40_capturas.csv
2025-11-19 21:04:04,555555559995a5a6aa6aaa969a9aa99aaa5a5a99a5,ec401062282033ac,28.2,1,96,0x2,0xAC,0x2AC,ec40_capturas_merged.csv
2025-11-19 21:04:43,555555559995a5a6aa6aaa969a6aa99aaa9a5a5a5a,ec40106218202333,28.1,1,96,0x2,0x33,0x233,ec40_capturas.csv
2025-11-19 21:04:43,555555559995a5a6aa6aaa969a6aa99aaa9a5a5a5a,ec40106218202333,28.1,1,96,0x2,0x33,0x233,ec40_capturas_merged.csv
2025-11-19 21:05:22,555555559995a5a6aa6aaa969aaaa99aaa6a5aa696,ec40106208201346,28.0,1,96,0x2,0x46,0x246,ec40_capturas_merged.csv
2025-11-19 21:05:22,555555559995a5a6aa6aaa969aaaa99aaa6a5aa696,ec40106208201346,28.0,1,96,0x2,0x46,0x246,ec40_capturas.csv
2025-11-19 21:06:01,555555559995a5a6aa6aaa969a69569aaa695a96a6,ec40106297209364,27.9,1,96,0x2,0x64,0x264,ec40_capturas_merged.csv
2025-11-19 21:06:01,555555559995a5a6aa6aaa969a69569aaa695a96a6,ec40106297209364,27.9,1,96,0x2,0x64,0x264,ec40_capturas.csv
2025-11-19 21:06:40,555555559995a5a6aa6aaa969aa9569aaaa95a6a6a,ec40106287208311,27.8,1,96,0x2,0x11,0x211,ec40_capturas.csv
2025-11-19 21:06:40,555555559995a5a6aa6aaa969aa9569aaaa95a6a6a,ec40106287208311,27.8,1,96,0x2,0x11,0x211,ec40_capturas_merged.csv
2025-11-19 21:07:19,555555559995a5a6aa6aaa969a96569aaa965a9a66,ec40106267206325,27.6,1,96,0x2,0x25,0x225,ec40_capturas_merged.csv
2025-11-19 21:07:19,555555559995a5a6aa6aaa969a96569aaa965a9a66,ec40106267206325,27.6,1,96,0x2,0x25,0x225,ec40_capturas.csv
2025-11-19 21:07:58,555555559995a5a6aa6aaa969a66569aaa665a5999,ec401062572053ba,27.5,1,96,0x2,0xBA,0x2BA,ec40_capturas_merged.csv
2025-11-19 21:07:58,555555559995a5a6aa6aaa969a66569aaa665a5999,ec401062572053ba,27.5,1,96,0x2,0xBA,0x2BA,ec40_capturas.csv
2025-11-19 21:08:37,555555559995a5a6aa6aaa969a66569aaa665a5999,ec401062572053ba,27.5,1,96,0x2,0xBA,0x2BA,ec40_capturas_merged.csv
2025-11-19 21:08:37,555555559995a5a6aa6aaa969a66569aaa665a5999,ec401062572053ba,27.5,1,96,0x2,0xBA,0x2BA,ec40_capturas.csv
2025-11-19 21:09:16,555555559995a5a6aa6aaa969a5a569aaa5a5a9566,ec401062372033e5,27.3,1,96,0x2,0xE5,0x2E5,ec40_capturas_merged.csv
2025-11-19 21:09:16,555555559995a5a6aa6aaa969a5a569aaa5a5a9566,ec401062372033e5,27.3,1,96,0x2,0xE5,0x2E5,ec40_capturas.csv
2025-11-19 21:09:55,555555559995a5a6aa6aaa969a9a569aaa9a5a69aa,ec40106227202390,27.2,1,96,0x2,0x90,0x290,ec40_capturas_merged.csv
2025-11-19 21:09:55,555555559995a5a6aa6aaa969a9a569aaa9a5a69aa,ec40106227202390,27.2,1,96,0x2,0x90,0x290,ec40_capturas.csv
2025-11-19 21:10:34,555555559995a5a6aa6aaa969a6a569aaa6a5aaa55,ec4010621720130f,27.1,1,96,0x2,0x0F,0x20F,ec40_capturas_merged.csv
2025-11-19 21:10:34,555555559995a5a6aa6aaa969a6a569aaa6a5aaa55,ec4010621720130f,27.1,1,96,0x2,0x0F,0x20F,ec40_capturas.csv
2025-11-19 21:11:13,555555559995a5a6aa6aaa969aaa569aaaaa5a5699,ec4010620720037a,27.0,1,96,0x2,0x7A,0x27A,ec40_capturas_merged.csv
2025-11-19 21:11:13,555555559995a5a6aa6aaa969aaa569aaaaa5a5699,ec4010620720037a,27.0,1,96,0x2,0x7A,0x27A,ec40_capturas.csv
2025-11-19 21:11:53,555555559995a5a6aa6aaa969a69969aaaa95a5a66,ec40106296208335,26.9,1,96,0x2,0x35,0x235,ec40_capturas_merged.csv
2025-11-19 21:11:53,555555559995a5a6aa6aaa969a69969aaaa95a5a66,ec40106296208335,26.9,1,96,0x2,0x35,0x235,ec40_capturas.csv
2025-11-19 21:12:31,555555559995a5a6aa6aaa969aa9969aaa565aa6aa,ec40106286207340,26.8,1,96,0x2,0x40,0x240,ec40_capturas_merged.csv
2025-11-19 21:12:31,555555559995a5a6aa6aaa969aa9969aaa565aa6aa,ec40106286207340,26.8,1,96,0x2,0x40,0x240,ec40_capturas.csv
2025-11-19 21:13:10,555555559995a5a6aa6aaa969aa9969aaa565aa6aa,ec40106286207340,26.8,1,96,0x2,0x40,0x240,ec40_capturas_merged.csv
2025-11-19 21:13:10,555555559995a5a6aa6aaa969aa9969aaa565aa6aa,ec40106286207340,26.8,1,96,0x2,0x40,0x240,ec40_capturas.csv
2025-11-19 21:13:49,555555559995a5a6aa6aaa969a56969aaa965aaa6a,ec40106276206301,26.7,1,96,0x2,0x01,0x201,ec40_capturas_merged.csv
2025-11-19 21:13:49,555555559995a5a6aa6aaa969a56969aaa965aaa6a,ec40106276206301,26.7,1,96,0x2,0x01,0x201,ec40_capturas.csv
2025-11-19 21:14:28,555555559995a5a6aa6aaa969a96969aaa665a56a6,ec40106266205374,26.6,1,96,0x2,0x74,0x274,ec40_capturas_merged.csv
2025-11-19 21:14:28,555555559995a5a6aa6aaa969a96969aaa665a56a6,ec40106266205374,26.6,1,96,0x2,0x74,0x274,ec40_capturas.csv
2025-11-20 07:17:33,555555559995a5a6aa6a5955a9aa6a9aaaa6a69566,ec401bf8012044e5,21.0,1,251,0x8,0xE5,0x8E5,ec40_capturas_merged.csv
2025-11-20 07:17:33,555555559995a5a6aa6a5955a9aa6a9aaaa6a69566,ec401bf8012044e5,21.0,1,251,0x8,0xE5,0x8E5,ec40_capturas2.csv
2025-11-20 07:18:12,555555559995a5a6aa6a55a6a969aa9aaa66a69999,ec401f48902054aa,20.9,1,79,0x8,0xAA,0x8AA,ec40_capturas2.csv
2025-11-20 07:18:12,555555559995a5a6aa6a55a6a969aa9aaa66a69999,ec401f48902054aa,20.9,1,79,0x8,0xAA,0x8AA,ec40_capturas_merged.csv
2025-11-20 07:18:32,555555559995a5a6aa6a5655a969aa9aaaa9a69999,ec4017f8902084aa,20.9,1,247,0x8,0xAA,0x8AA,ec40_capturas_merged.csv
2025-11-20 07:18:32,555555559995a5a6aa6a5655a969aa9aaaa9a69999,ec4017f8902084aa,20.9,1,247,0x8,0xAA,0x8AA,ec40_capturas2.csv
2025-11-20 07:19:11,555555559995a5a6aa6a5655a969aa9aaaa9a69999,ec4017f8902084aa,20.9,1,247,0x8,0xAA,0x8AA,ec40_capturas_merged.csv
2025-11-20 07:19:11,555555559995a5a6aa6a5655a969aa9aaaa9a69999,ec4017f8902084aa,20.9,1,247,0x8,0xAA,0x8AA,ec40_capturas2.csv
2025-11-20 07:19:50,555555559995a5a6aa6a5655a9a9aa9aaa56a66555,ec4017f8802074df,20.8,1,247,0x8,0xDF,0x8DF,ec40_capturas_merged.csv
2025-11-20 07:19:50,555555559995a5a6aa6a5655a9a9aa9aaa56a66555,ec4017f8802074df,20.8,1,247,0x8,0xDF,0x8DF,ec40_capturas2.csv
2025-11-20 07:20:29,555555559995a5a6aa6a5655a956aa9aaa96a66995,ec4017f87020649e,20.7,1,247,0x8,0x9E,0x89E,ec40_capturas2.csv
2025-11-20 07:20:29,555555559995a5a6aa6a5655a956aa9aaa96a66995,ec4017f87020649e,20.7,1,247,0x8,0x9E,0x89E,ec40_capturas_merged.csv
2025-11-20 07:21:08,555555559995a5a6aa6a5655a966aa9aaaa6a656a6,ec4017f850204474,20.5,1,247,0x8,0x74,0x874,ec40_capturas_merged.csv
2025-11-20 07:21:08,555555559995a5a6aa6a5655a966aa9aaaa6a656a6,ec4017f850204474,20.5,1,247,0x8,0x74,0x874,ec40_capturas2.csv
2025-11-20 07:21:47,555555559995a5a6aa6a5655a9a6aa9aaa5aa6aa6a,ec4017f840203401,20.4,1,247,0x8,0x01,0x801,ec40_capturas_merged.csv
2025-11-20 07:21:47,555555559995a5a6aa6a5655a9a6aa9aaa5aa6aa6a,ec4017f840203401,20.4,1,247,0x8,0x01,0x801,ec40_capturas2.csv
2025-11-20 07:22:26,555555559995a5a6aa6a5655a9a6aa9aaa5aa6aa6a,ec4017f840203401,20.4,1,247,0x8,0x01,0x801,ec40_capturas2.csv
2025-11-20 07:22:26,555555559995a5a6aa6a5655a9a6aa9aaa5aa6aa6a,ec4017f840203401,20.4,1,247,0x8,0x01,0x801,ec40_capturas_merged.csv
2025-11-20 07:23:05,555555559995a5a6aa6a5655a95aaa9aaa9aa69a59,ec4017f83020242b,20.3,1,247,0x8,0x2B,0x82B,ec40_capturas_merged.csv
2025-11-20 07:23:05,555555559995a5a6aa6a5655a95aaa9aaa9aa69a59,ec4017f83020242b,20.3,1,247,0x8,0x2B,0x82B,ec40_capturas2.csv
2025-11-20 07:23:44,555555559995a5a6aa6a5655a95aaa9aaa9aa69a59,ec4017f83020242b,20.3,1,247,0x8,0x2B,0x82B,ec40_capturas_merged.csv
2025-11-20 07:23:44,555555559995a5a6aa6a5655a95aaa9aaa9aa69a59,ec4017f83020242b,20.3,1,247,0x8,0x2B,0x82B,ec40_capturas2.csv
2025-11-20 07:24:23,555555559995a5a6aa6a5655a95aaa9aaa9aa69a59,ec4017f83020242b,20.3,1,247,0x8,0x2B,0x82B,ec40_capturas_merged.csv
2025-11-20 07:24:23,555555559995a5a6aa6a5655a95aaa9aaa9aa69a59,ec4017f83020242b,20.3,1,247,0x8,0x2B,0x82B,ec40_capturas2.csv
2025-11-20 07:25:02,555555559995a5a6aa6a5655a99aaa9aaa6aa66695,ec4017f82020145e,20.2,1,247,0x8,0x5E,0x85E,ec40_capturas_merged.csv
2025-11-20 07:25:02,555555559995a5a6aa6a5655a99aaa9aaa6aa66695,ec4017f82020145e,20.2,1,247,0x8,0x5E,0x85E,ec40_capturas2.csv
2025-11-20 07:25:41,555555559995a5a6aa6a5655a99aaa9aaa6aa66695,ec4017f82020145e,20.2,1,247,0x8,0x5E,0x85E,ec40_capturas_merged.csv
2025-11-20 07:25:41,555555559995a5a6aa6a5655a99aaa9aaa6aa66695,ec4017f82020145e,20.2,1,247,0x8,0x5E,0x85E,ec40_capturas2.csv
2025-11-20 07:26:20,555555559995a5a6aa6a5655a99aaa9aaa6aa66695,ec4017f82020145e,20.2,1,247,0x8,0x5E,0x85E,ec40_capturas_merged.csv
2025-11-20 07:26:20,555555559995a5a6aa6a5655a99aaa9aaa6aa66695,ec4017f82020145e,20.2,1,247,0x8,0x5E,0x85E,ec40_capturas2.csv
2025-11-20 07:27:38,555555559995a5a6aa6a5655a96aaa9aaaaaa6a56a,ec4017f8102004c1,20.1,1,247,0x8,0xC1,0x8C1,ec40_capturas2.csv
2025-11-20 07:27:38,555555559995a5a6aa6a5655a96aaa9aaaaaa6a56a,ec4017f8102004c1,20.1,1,247,0x8,0xC1,0x8C1,ec40_capturas_merged.csv
2025-11-20 07:28:17,555555559995a5a6aa6a5655a96aaa9aaaaaa6a56a,ec4017f8102004c1,20.1,1,247,0x8,0xC1,0x8C1,ec40_capturas2.csv
2025-11-20 07:28:17,555555559995a5a6aa6a5655a96aaa9aaaaaa6a56a,ec4017f8102004c1,20.1,1,247,0x8,0xC1,0x8C1,ec40_capturas_merged.csv
2025-11-20 07:28:56,555555559995a5a6aa6a5655a9aaaa9aaa555a59a6,ec4017f80020f3b4,20.0,1,247,0x8,0xB4,0x8B4,ec40_capturas_merged.csv
2025-11-20 07:28:56,555555559995a5a6aa6a5655a9aaaa9aaa555a59a6,ec4017f80020f3b4,20.0,1,247,0x8,0xB4,0x8B4,ec40_capturas2.csv
2025-11-20 07:29:35,555555559995a5a6aa6a5655a9aaaa9aaa555a59a6,ec4017f80020f3b4,20.0,1,247,0x8,0xB4,0x8B4,ec40_capturas2.csv
2025-11-20 07:29:35,555555559995a5a6aa6a5655a9aaaa9aaa555a59a6,ec4017f80020f3b4,20.0,1,247,0x8,0xB4,0x8B4,ec40_capturas_merged.csv
2025-11-20 07:30:14,555555559995a5a6aa6a5655a969696aaaaa6656a9,ec4017f899100578,19.9,1,247,0x8,0x78,0x878,ec40_capturas2.csv
2025-11-20 07:30:14,555555559995a5a6aa6a5655a969696aaaaa6656a9,ec4017f899100578,19.9,1,247,0x8,0x78,0x878,ec40_capturas_merged.csv
2025-11-20 07:30:54,555555559995a5a6aa6a5655a969696aaaaa6656a9,ec4017f899100578,19.9,1,247,0x8,0x78,0x878,ec40_capturas2.csv
2025-11-20 07:30:54,555555559995a5a6aa6a5655a969696aaaaa6656a9,ec4017f899100578,19.9,1,247,0x8,0x78,0x878,ec40_capturas_merged.csv
2025-11-20 07:31:32,555555559995a5a6aa6a5655a9a9696aaa55a6aa65,ec4017f88910f40d,19.8,1,247,0x8,0x0D,0x80D,ec40_capturas2.csv
2025-11-20 07:31:32,555555559995a5a6aa6a5655a9a9696aaa55a6aa65,ec4017f88910f40d,19.8,1,247,0x8,0x0D,0x80D,ec40_capturas_merged.csv
