house,temp_c,r12_hex,ec40_hex
247,2.3,0x124,ec4017f13200b324
247,2.3,0x124,ec4017f13200b324
247,2.5,0x17B,ec4017f15200d37b
247,2.5,0x17B,ec4017f15200d37b
247,2.7,0x191,ec4017f17200f391
247,2.7,0x191,ec4017f17200f391
247,2.8,0x1D0,ec4017f1820004d0
247,2.8,0x1D0,ec4017f1820004d0
247,3.0,0x1EA,ec4017f1030093ea
247,3.0,0x1EA,ec4017f1030093ea
247,3.2,0x100,ec4017f12300b300
247,3.2,0x100,ec4017f12300b300
247,3.4,0x15F,ec4017f14300d35f
247,3.4,0x15F,ec4017f14300d35f
247,3.5,0x12A,ec4017f15300e32a
247,3.5,0x12A,ec4017f15300e32a
247,3.7,0x1C0,ec4017f1730004c0
247,3.7,0x1C0,ec4017f1730004c0
247,3.9,0x1F4,ec4017f1930024f4
247,3.9,0x1F4,ec4017f1930024f4
247,4.1,0x129,ec4017f11400b329
247,4.1,0x129,ec4017f11400b329
247,4.4,0x1E9,ec4017f14400e3e9
247,4.4,0x1E9,ec4017f14400e3e9
247,4.6,0x103,ec4017f164000403
247,4.6,0x103,ec4017f164000403
247,4.7,0x176,ec4017f174001476
247,4.7,0x176,ec4017f174001476
247,4.8,0x137,ec4017f184002437
247,4.8,0x137,ec4017f184002437
247,5.0,0x10D,ec4017f10500b30d
247,5.0,0x10D,ec4017f10500b30d
247,5.2,0x1E7,ec4017f12500d3e7
247,5.2,0x1E7,ec4017f12500d3e7
247,5.3,0x192,ec4017f13500e392
247,5.3,0x192,ec4017f13500e392
247,5.5,0x1CD,ec4017f1550004cd
247,5.5,0x1CD,ec4017f1550004cd
247,5.6,0x152,ec4017f165001452
247,5.6,0x152,ec4017f165001452
247,5.8,0x166,ec4017f185003466
247,5.8,0x166,ec4017f185003466
247,5.9,0x113,ec4017f195004413
247,5.9,0x113,ec4017f195004413
247,6.1,0x18B,ec4017f11600d38b
247,6.1,0x18B,ec4017f11600d38b
247,6.2,0x114,ec4017f12600e314
247,6.2,0x114,ec4017f12600e314
247,6.4,0x14B,ec4017f14600044b
247,6.4,0x14B,ec4017f14600044b
247,6.5,0x13E,ec4017f15600143e
247,6.5,0x13E,ec4017f15600143e
247,6.6,0x1A1,ec4017f1660024a1
247,6.6,0x1A1,ec4017f1660024a1
247,6.8,0x195,ec4017f186004495
247,6.8,0x195,ec4017f186004495
247,6.9,0x1E0,ec4017f1960054e0
247,6.9,0x1E0,ec4017f1960054e0
247,7.2,0x145,ec4017f12700f345
247,7.2,0x145,ec4017f12700f345
247,7.3,0x130,ec4017f137000430
247,7.3,0x130,ec4017f137000430
247,7.4,0x11A,ec4017f14700141a
247,7.4,0x11A,ec4017f14700141a
247,7.5,0x16F,ec4017f15700246f
247,7.5,0x16F,ec4017f15700246f
247,7.7,0x185,ec4017f177004485
247,7.7,0x185,ec4017f177004485
247,7.8,0x1C4,ec4017f1870054c4
247,7.8,0x1C4,ec4017f1870054c4
247,7.9,0x1B1,ec4017f1970064b1
247,7.9,0x1B1,ec4017f1970064b1
247,8.0,0x193,ec4017f10800e393
247,8.0,0x193,ec4017f10800e393
247,8.1,0x1E6,ec4017f11800f3e6
247,8.1,0x1E6,ec4017f11800f3e6
247,8.2,0x179,ec4017f128000479
247,8.2,0x179,ec4017f128000479
247,8.4,0x126,ec4017f148002426
247,8.4,0x126,ec4017f148002426
247,8.5,0x153,ec4017f158003453
247,8.5,0x153,ec4017f158003453
247,8.6,0x1CC,ec4017f1680044cc
247,8.6,0x1CC,ec4017f1680044cc
247,8.8,0x1F8,ec4017f1880064f8
247,8.8,0x1F8,ec4017f1880064f8
247,8.9,0x18D,ec4017f19800748d
247,8.9,0x18D,ec4017f19800748d
247,9.0,0x1C2,ec4017f10900f3c2
247,9.0,0x1C2,ec4017f10900f3c2
247,9.1,0x1B7,ec4017f1190004b7
247,9.1,0x1B7,ec4017f1190004b7
247,9.3,0x15D,ec4017f13900245d
247,9.3,0x15D,ec4017f13900245d
247,9.5,0x102,ec4017f159004402
247,9.5,0x102,ec4017f159004402
247,9.6,0x19D,ec4017f16900549d
247,9.6,0x19D,ec4017f16900549d
247,9.7,0x1E8,ec4017f1790064e8
247,9.7,0x1E8,ec4017f1790064e8
247,9.8,0x1A9,ec4017f1890074a9
247,9.8,0x1A9,ec4017f1890074a9
247,9.9,0x1DC,ec4017f1990084dc
247,9.9,0x1DC,ec4017f1990084dc
247,10.0,0x11E,ec4017f10010731e
247,10.0,0x11E,ec4017f10010731e
247,10.1,0x16B,ec4017f11010836b
247,10.1,0x16B,ec4017f11010836b
247,10.2,0x1F4,ec4017f1201093f4
247,10.2,0x1F4,ec4017f1201093f4
247,10.3,0x181,ec4017f13010a381
247,10.3,0x181,ec4017f13010a381
247,10.4,0x1AB,ec4017f14010b3ab
247,10.4,0x1AB,ec4017f14010b3ab
247,10.5,0x1DE,ec4017f15010c3de
247,10.5,0x1DE,ec4017f15010c3de
247,10.6,0x141,ec4017f16010d341
247,10.6,0x141,ec4017f16010d341
247,10.7,0x134,ec4017f17010e334
247,10.7,0x134,ec4017f17010e334
247,10.8,0x175,ec4017f18010f375
247,10.8,0x175,ec4017f18010f375
247,10.9,0x100,ec4017f190100400
247,10.9,0x100,ec4017f190100400
247,11.0,0x14F,ec4017f10110834f
247,11.0,0x14F,ec4017f10110834f
247,11.1,0x13A,ec4017f11110933a
247,11.1,0x13A,ec4017f11110933a
247,11.2,0x1A5,ec4017f12110a3a5
247,11.2,0x1A5,ec4017f12110a3a5
247,11.2,0x1A5,ec4017f12110a3a5
247,11.2,0x1A5,ec4017f12110a3a5
247,11.3,0x1D0,ec4017f13110b3d0
247,11.3,0x1D0,ec4017f13110b3d0
247,11.4,0x1FA,ec4017f14110c3fa
247,11.4,0x1FA,ec4017f14110c3fa
247,11.5,0x18F,ec4017f15110d38f
247,11.5,0x18F,ec4017f15110d38f
247,11.6,0x110,ec4017f16110e310
247,11.6,0x110,ec4017f16110e310
247,11.7,0x165,ec4017f17110f365
247,11.7,0x165,ec4017f17110f365
247,11.8,0x124,ec4017f181100424
247,11.8,0x124,ec4017f181100424
247,11.8,0x124,ec4017f181100424
247,11.8,0x124,ec4017f181100424
247,11.9,0x151,ec4017f191101451
247,11.9,0x151,ec4017f191101451
247,12.0,0x1BC,ec4017f1021093bc
247,12.0,0x1BC,ec4017f1021093bc
247,12.1,0x1C9,ec4017f11210a3c9
247,12.1,0x1C9,ec4017f11210a3c9
247,12.1,0x1C9,ec4017f11210a3c9
247,12.1,0x1C9,ec4017f11210a3c9
247,12.2,0x156,ec4017f12210b356
247,12.2,0x156,ec4017f12210b356
247,12.3,0x123,ec4017f13210c323
247,12.3,0x123,ec4017f13210c323
247,12.3,0x123,ec4017f13210c323
247,12.3,0x123,ec4017f13210c323
247,12.4,0x109,ec4017f14210d309
247,12.4,0x109,ec4017f14210d309
247,12.5,0x17C,ec4017f15210e37c
247,12.5,0x17C,ec4017f15210e37c
247,12.5,0x17C,ec4017f15210e37c
247,12.5,0x17C,ec4017f15210e37c
247,12.6,0x1E3,ec4017f16210f3e3
247,12.6,0x1E3,ec4017f16210f3e3
247,12.7,0x196,ec4017f172100496
247,12.7,0x196,ec4017f172100496
247,12.7,0x196,ec4017f172100496
247,12.7,0x196,ec4017f172100496
247,12.8,0x1D7,ec4017f1821014d7
247,12.8,0x1D7,ec4017f1821014d7
247,12.8,0x1D7,ec4017f1821014d7
247,12.8,0x1D7,ec4017f1821014d7
247,12.9,0x1A2,ec4017f1921024a2
247,12.9,0x1A2,ec4017f1921024a2
247,13.0,0x1ED,ec4017f10310a3ed
247,13.0,0x1ED,ec4017f10310a3ed
247,13.1,0x198,ec4017f11310b398
247,13.1,0x198,ec4017f11310b398
247,13.2,0x107,ec4017f12310c307
247,13.2,0x107,ec4017f12310c307
247,13.2,0x107,ec4017f12310c307
247,13.2,0x107,ec4017f12310c307
247,13.3,0x172,ec4017f13310d372
247,13.3,0x172,ec4017f13310d372
247,13.4,0x158,ec4017f14310e358
247,13.4,0x158,ec4017f14310e358
247,13.4,0x158,ec4017f14310e358
247,13.4,0x158,ec4017f14310e358
247,13.4,0x158,ec4017f14310e358
247,13.4,0x158,ec4017f14310e358
247,13.5,0x12D,ec4017f15310f32d
247,13.5,0x12D,ec4017f15310f32d
247,13.6,0x1B2,ec4017f1631004b2
247,13.6,0x1B2,ec4017f1631004b2
247,13.6,0x1B2,ec4017f1631004b2
247,13.6,0x1B2,ec4017f1631004b2
247,13.7,0x1C7,ec4017f1731014c7
247,13.7,0x1C7,ec4017f1731014c7
247,13.8,0x186,ec4017f183102486
247,13.8,0x186,ec4017f183102486
247,13.8,0x186,ec4017f183102486
247,13.8,0x186,ec4017f183102486
247,13.9,0x1F3,ec4017f1931034f3
247,13.9,0x1F3,ec4017f1931034f3
247,13.9,0x1F3,ec4017f1931034f3
247,13.9,0x1F3,ec4017f1931034f3
247,13.9,0x1F3,ec4017f1931034f3
247,13.9,0x1F3,ec4017f1931034f3
247,14.0,0x15B,ec4017f10410b35b
247,14.0,0x15B,ec4017f10410b35b
247,14.1,0x12E,ec4017f11410c32e
247,14.1,0x12E,ec4017f11410c32e
247,14.1,0x12E,ec4017f11410c32e
247,14.1,0x12E,ec4017f11410c32e
247,14.2,0x1B1,ec4017f12410d3b1
247,14.2,0x1B1,ec4017f12410d3b1
247,14.2,0x1B1,ec4017f12410d3b1
247,14.2,0x1B1,ec4017f12410d3b1
247,14.3,0x1C4,ec4017f13410e3c4
247,14.3,0x1C4,ec4017f13410e3c4
247,14.3,0x1C4,ec4017f13410e3c4
247,14.3,0x1C4,ec4017f13410e3c4
247,14.4,0x1EE,ec4017f14410f3ee
247,14.4,0x1EE,ec4017f14410f3ee
247,14.4,0x1EE,ec4017f14410f3ee
247,14.4,0x1EE,ec4017f14410f3ee
247,14.5,0x19B,ec4017f15410049b
247,14.5,0x19B,ec4017f15410049b
247,14.5,0x19B,ec4017f15410049b
247,14.5,0x19B,ec4017f15410049b
247,14.5,0x19B,ec4017f15410049b
247,14.5,0x19B,ec4017f15410049b
247,14.6,0x104,ec4017f164101404
247,14.6,0x104,ec4017f164101404
247,14.6,0x104,ec4017f164101404
247,14.6,0x104,ec4017f164101404
247,14.7,0x171,ec4017f174102471
247,14.7,0x171,ec4017f174102471
247,14.7,0x171,ec4017f174102471
247,14.7,0x171,ec4017f174102471
247,14.8,0x130,ec4017f184103430
247,14.8,0x130,ec4017f184103430
247,14.8,0x130,ec4017f184103430
247,14.8,0x130,ec4017f184103430
247,14.9,0x145,ec4017f194104445
247,14.9,0x145,ec4017f194104445
247,14.9,0x145,ec4017f194104445
247,14.9,0x145,ec4017f194104445
247,14.9,0x145,ec4017f194104445
247,14.9,0x145,ec4017f194104445
247,15.0,0x10A,ec4017f10510c30a
247,15.0,0x10A,ec4017f10510c30a
247,15.0,0x10A,ec4017f10510c30a
247,15.0,0x10A,ec4017f10510c30a
247,15.1,0x17F,ec4017f11510d37f
247,15.1,0x17F,ec4017f11510d37f
247,15.1,0x17F,ec4017f11510d37f
247,15.1,0x17F,ec4017f11510d37f
247,15.1,0x17F,ec4017f11510d37f
247,15.1,0x17F,ec4017f11510d37f
247,15.2,0x1E0,ec4017f12510e3e0
247,15.2,0x1E0,ec4017f12510e3e0
247,15.2,0x1E0,ec4017f12510e3e0
247,15.2,0x1E0,ec4017f12510e3e0
247,15.2,0x1E0,ec4017f12510e3e0
247,15.2,0x1E0,ec4017f12510e3e0
247,15.3,0x195,ec4017f13510f395
247,15.3,0x195,ec4017f13510f395
247,15.3,0x195,ec4017f13510f395
247,15.3,0x195,ec4017f13510f395
247,15.3,0x195,ec4017f13510f395
247,15.3,0x195,ec4017f13510f395
247,15.4,0x1BF,ec4017f1451004bf
247,15.4,0x1BF,ec4017f1451004bf
247,15.4,0x1BF,ec4017f1451004bf
247,15.4,0x1BF,ec4017f1451004bf
247,15.5,0x1CA,ec4017f1551014ca
247,15.5,0x1CA,ec4017f1551014ca
247,15.5,0x1CA,ec4017f1551014ca
247,15.5,0x1CA,ec4017f1551014ca
247,15.5,0x1CA,ec4017f1551014ca
247,15.5,0x1CA,ec4017f1551014ca
247,15.6,0x155,ec4017f165102455
247,15.6,0x155,ec4017f165102455
247,15.6,0x155,ec4017f165102455
247,15.6,0x155,ec4017f165102455
247,15.6,0x155,ec4017f165102455
247,15.6,0x155,ec4017f165102455
247,15.7,0x120,ec4017f175103420
247,15.7,0x120,ec4017f175103420
247,15.7,0x120,ec4017f175103420
247,15.7,0x120,ec4017f175103420
247,15.7,0x120,ec4017f175103420
247,15.7,0x120,ec4017f175103420
247,15.7,0x120,ec4017f175103420
247,15.7,0x120,ec4017f175103420
247,15.8,0x161,ec4017f185104461
247,15.8,0x161,ec4017f185104461
247,15.8,0x161,ec4017f185104461
247,15.8,0x161,ec4017f185104461
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,19.1,0x006,ec4017f019100406
247,19.1,0x006,ec4017f019100406
247,20.1,0x0D4,ec4017f0102083d4
247,20.1,0x0D4,ec4017f0102083d4
247,21.5,0x030,ec4017f05120d330
247,21.5,0x030,ec4017f05120d330
247,22.5,0x0C3,ec4017f05220e3c3
247,22.5,0x0C3,ec4017f05220e3c3
247,23.3,0x0CD,ec4017f03320d3cd
247,23.3,0x0CD,ec4017f03320d3cd
247,24.0,0x0E4,ec4017f00420b3e4
247,24.0,0x0E4,ec4017f00420b3e4
247,24.2,0x00E,ec4017f02420d30e
247,24.2,0x00E,ec4017f02420d30e
247,24.4,0x051,ec4017f04420f351
247,24.4,0x051,ec4017f04420f351
247,24.5,0x024,ec4017f054200424
247,24.5,0x024,ec4017f054200424
247,24.7,0x0CE,ec4017f0742024ce
247,24.7,0x0CE,ec4017f0742024ce
247,25.1,0x0C0,ec4017f01520d3c0
247,25.1,0x0C0,ec4017f01520d3c0
247,25.3,0x02A,ec4017f03520f32a
247,25.3,0x02A,ec4017f03520f32a
247,25.4,0x000,ec4017f045200400
247,25.4,0x000,ec4017f045200400
247,25.6,0x0EA,ec4017f0652024ea
247,25.6,0x0EA,ec4017f0652024ea
247,25.7,0x09F,ec4017f07520349f
247,25.7,0x09F,ec4017f07520349f
247,25.9,0x0AB,ec4017f0952054ab
247,25.9,0x0AB,ec4017f0952054ab
247,26.1,0x033,ec4017f01620e333
247,26.1,0x033,ec4017f01620e333
247,26.2,0x0AC,ec4017f02620f3ac
247,26.2,0x0AC,ec4017f02620f3ac
247,26.3,0x0D9,ec4017f0362004d9
247,26.3,0x0D9,ec4017f0362004d9
247,26.5,0x086,ec4017f056202486
247,26.5,0x086,ec4017f056202486
247,26.6,0x019,ec4017f066203419
247,26.6,0x019,ec4017f066203419
247,26.8,0x02D,ec4017f08620542d
247,26.8,0x02D,ec4017f08620542d
247,27.0,0x017,ec4017f00720e317
247,27.0,0x017,ec4017f00720e317
247,24.5,0x024,ec4017f054200424
247,24.5,0x024,ec4017f054200424
247,24.1,0x091,ec4017f01420c391
247,24.1,0x091,ec4017f01420c391
247,23.7,0x078,ec4017f073201478
247,23.7,0x078,ec4017f073201478
247,23.4,0x0E7,ec4017f04320e3e7
247,23.4,0x0E7,ec4017f04320e3e7
247,23.3,0x0CD,ec4017f03320d3cd
247,23.3,0x0CD,ec4017f03320d3cd
247,23.3,0x0CD,ec4017f03320d3cd
247,23.3,0x0CD,ec4017f03320d3cd
247,23.2,0x0B8,ec4017f02320c3b8
247,23.2,0x0B8,ec4017f02320c3b8
247,23.1,0x027,ec4017f01320b327
247,23.1,0x027,ec4017f01320b327
247,23.6,0x1BB,ec4017f1632014bb
247,23.6,0x1BB,ec4017f1632014bb
247,24.3,0x1CD,ec4017f13420f3cd
247,24.3,0x1CD,ec4017f13420f3cd
247,24.9,0x14C,ec4017f19420544c
247,24.9,0x14C,ec4017f19420544c
247,25.4,0x1B6,ec4017f1452014b6
247,25.4,0x1B6,ec4017f1452014b6
247,25.9,0x11D,ec4017f19520641d
247,25.9,0x11D,ec4017f19520641d
247,26.3,0x16F,ec4017f13620146f
247,26.3,0x16F,ec4017f13620146f
247,26.6,0x1AF,ec4017f1662044af
247,26.6,0x1AF,ec4017f1662044af
247,27.0,0x1A1,ec4017f10720f3a1
247,27.0,0x1A1,ec4017f10720f3a1
247,27.2,0x14B,ec4017f12720144b
247,27.2,0x14B,ec4017f12720144b
247,27.1,0x1D4,ec4017f1172004d4
247,27.1,0x1D4,ec4017f1172004d4
247,25.9,0x11D,ec4017f19520641d
247,25.9,0x11D,ec4017f19520641d
247,25.4,0x1B6,ec4017f1452014b6
247,25.4,0x1B6,ec4017f1452014b6
247,24.9,0x14C,ec4017f19420544c
247,24.9,0x14C,ec4017f19420544c
247,24.5,0x192,ec4017f154201492
247,24.5,0x192,ec4017f154201492
247,24.1,0x127,ec4017f11420d327
247,24.1,0x127,ec4017f11420d327
247,23.9,0x1FA,ec4017f1932044fa
247,23.9,0x1FA,ec4017f1932044fa
247,23.6,0x1BB,ec4017f1632014bb
247,23.6,0x1BB,ec4017f1632014bb
247,23.3,0x17B,ec4017f13320e37b
247,23.3,0x17B,ec4017f13320e37b
247,23.1,0x191,ec4017f11320c391
247,23.1,0x191,ec4017f11320c391
247,22.9,0x1AB,ec4017f1922034ab
247,22.9,0x1AB,ec4017f1922034ab
247,22.7,0x19F,ec4017f17220149f
247,22.7,0x19F,ec4017f17220149f
247,22.6,0x1EA,ec4017f1622004ea
247,22.6,0x1EA,ec4017f1622004ea
247,22.5,0x175,ec4017f15220f375
247,22.5,0x175,ec4017f15220f375
247,22.3,0x12A,ec4017f13220d32a
247,22.3,0x12A,ec4017f13220d32a
247,22.3,0x12A,ec4017f13220d32a
247,22.3,0x12A,ec4017f13220d32a
247,22.2,0x15F,ec4017f12220c35f
247,22.2,0x15F,ec4017f12220c35f
247,22.1,0x1C0,ec4017f11220b3c0
247,22.1,0x1C0,ec4017f11220b3c0
247,22.0,0x1B5,ec4017f10220a3b5
247,22.0,0x1B5,ec4017f10220a3b5
247,22.0,0x1B5,ec4017f10220a3b5
247,22.0,0x1B5,ec4017f10220a3b5
247,21.9,0x158,ec4017f191202458
247,21.9,0x158,ec4017f191202458
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.9,0x158,ec4017f191202458
247,21.9,0x158,ec4017f191202458
247,21.9,0x158,ec4017f191202458
